TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201008040600,201008040630,9.6,0,6.73,9.6,0,279.426,162.784,0,150.456,162.784,0,274.936,0,280.322,274.936,0,306.968,0,285.963,306.968,0,3.85,0,3.293,3.85,0,70.01,69.855,70.01,0,0,0,0,0,1.011,2.297,1.011,0,293.958,0.066,67.919,74.908,374.7,15.629,11.793,351.02,392.303,0,8.945,0,31.995,0,-14.625,0,20.576,0,24.9621,20.8509,29.6463,38.2267,1,13,38.7787,-6.162,0,-7.47091,-8.87834,-6.24431,46.1657,1,13,46.207,486,1,0,-0.117414,0.729483,1,1,1.73437,1.43637,2,2,21,15,1.98331,1.72876,0.729483,0.729483,1,1,1.26315,1.40808,2,2,28,21,1.58777,1.70532,0.498764,0.607026,0.8,0.8,0.137307,0.127603,-0.366823,-0.325512,-0.325512,0.729483,0.729483,1.5985,1.9235,-0.325512,-0.325512,-0.325512,0.729483,0.729483,1.5985,1.9235,1,1,1,1,1,2,2,1,1,1,1,1,2,2,5.64509,5.48298,5.3965,0.0599678,4.88617,5.00356,5.08533,5.25513,5.70802,5.87579,6.04188,5.13999,5.15265,5.28889,0.0645798,4.64596,4.92558,4.94686,5.16747,5.61945,5.73672,6.03168,4.52565,4.7535,4.78947,0.104055,3.25312,4.37415,4.52565,4.91561,5.2855,5.39886,5.50034,5.29857,4.42317,4.76169,0.112091,3.02277,4.37415,4.45949,4.92234,5.3018,5.32468,5.49298,3.29544,3.63787,3.79294,0.0967522,2.67854,3.26044,3.50045,3.64015,4.37655,4.51699,4.62597,3.29813,3.89086,3.72453,0.0920535,2.63702,3.12175,3.29813,3.62929,4.16007,4.43397,4.61213,5.47894,4.44084,4.67255,0.0961473,3.3602,4.07663,4.37116,4.69269,5.14639,5.37926,5.55449,5.42541,4.78129,4.74143,0.117156,3.50712,3.93756,4.5067,4.75779,5.16405,5.5064,5.57894,-9999,-9999
201008040630,201008040700,10.211,0,7.694,10.211,0,404.028,190.004,0,217.871,190.004,0,260.271,0,280.322,260.271,0,330.202,0,285.963,330.202,0,4.6,0,3.747,4.6,0,70.015,69.873,70.015,0,0,0,0,0,1.206,2.47,1.206,0,214.26,0.121,63.252,82.294,446.795,19.286,12.693,355.289,390.438,0,9.01,0,31.97,0,-2.935,0,43.445,0,52.7061,44.0253,62.5965,48.4718,1,14,50.3889,7.668,0,9.30257,7.77043,11.0482,46.0195,1,14,46.0836,486,1,0,-0.858501,-0.597814,1,1,1.62959,1.92871,2,2,22,9,1.94397,2.20077,-0.417418,-0.597814,1,1,1.84668,1.95608,2,2,18,13,2.12924,2.22479,-0.364781,-0.315738,0.8,0.8,0.173665,0.158787,-1.32343,-1.19335,-1.19335,-0.597814,0.0572325,0.9265,1.888,-1.19335,-1.19335,-1.19335,-0.597814,0.0572325,0.9265,1.888,1,1,1,1,1,2,2,1,1,1,1,1,2,2,5.69005,5.52792,5.46342,0.0608964,4.96671,5.08978,5.16659,5.29293,5.77269,5.98434,6.15304,5.22222,5.23532,5.3572,0.0643632,4.73902,4.99096,5.03245,5.2123,5.68545,5.81506,6.09396,5.71035,6.12573,5.77916,0.144227,3.34474,5.22654,5.64886,6.12578,6.35297,6.37611,6.41107,6.07713,5.65274,5.73845,0.14757,3.10296,5.15616,5.63964,6.06245,6.28326,6.37671,6.40565,3.52112,3.79153,3.95608,0.0959479,2.79291,3.48219,3.6494,3.81695,4.51441,4.68802,4.76448,3.51793,4.04964,3.8983,0.0904245,2.83382,3.33675,3.52112,3.79932,4.31935,4.67218,4.76448,6.02079,4.95017,5.19426,0.101181,3.78028,4.55474,4.91202,5.25016,5.67117,5.92771,6.08853,5.96395,5.31143,5.25983,0.125144,3.94305,4.38997,5.03248,5.27207,5.69149,6.04186,6.12,-9999,-9999
201008040700,201008040730,10.795,0,8.658,10.795,0,526.249,377.667,0,283.99,377.667,0,264.614,0,280.322,264.614,0,287.593,0,285.963,287.593,0,4.64,0,4.201,4.64,0,70.007,69.891,70.007,0,0,0,0,0,1.68,2.643,1.68,0,191.242,0.34,64.34,251.565,839.03,35.786,25.862,364.854,388.218,0,9.185,0,31.945,0,12.993,0,138.146,0,167.594,139.991,199.044,40.9704,1,10,59.9568,13.412,0,16.271,13.5912,19.3243,45.336,1,10,45.5348,486,1,0,-2.46631,-2.46631,1,1,1.46827,1.30632,2,2,32,18,1.98824,1.87183,-2.46631,-2.46631,1,1,1.52544,1.44185,2,2,29,22,2.03083,1.96881,-3.03784,-2.8537,0.825,0.825,0.23182,0.194481,-5.14757,-5.14757,-4.34856,-2.46631,-2.46631,-2.46631,-0.6275,-5.14757,-5.14757,-2.97167,-2.46631,-2.46631,-2.46631,-2.46631,1,1,1,1,1,1,2,1,1,2,1,1,1,1,5.73204,5.56992,5.52666,0.0620941,5.04296,5.17149,5.23844,5.32819,5.81752,6.08766,6.25557,5.30005,5.31358,5.42177,0.064403,4.8275,5.0447,5.11358,5.24728,5.72989,5.91394,6.19982,7.7945,8.03623,8.38036,0.189732,5.68913,7.70475,7.74637,8.2769,8.66613,9.28785,10.3191,7.71993,7.77989,8.53364,0.207739,6.07758,7.70482,7.76636,8.31959,9.24721,10.2376,10.3182,3.74616,3.94218,4.11606,0.0953203,2.90399,3.70328,3.79535,3.99121,4.63925,4.84922,4.91198,3.73691,4.20524,4.06929,0.0889408,3.03105,3.55142,3.74499,3.96638,4.47444,4.82086,4.91198,8.53704,7.54992,7.84969,0.125276,6.13651,6.93927,7.59096,8.09415,8.43961,8.52443,8.5463,8.60041,7.9136,7.86199,0.164249,6.27505,6.93524,7.65292,8.14536,8.44059,8.54531,8.62344,-9999,-9999
201008040730,201008040800,11.355,0,9.621,11.355,0,643.997,472.359,0,347.681,472.359,0,269.388,0,280.322,269.388,0,290.473,0,285.963,290.473,0,4.55,0,4.654,4.55,0,70.004,69.909,70.004,0,0,0,0,0,1.672,2.816,1.672,0,165.314,0.393,66.311,336.381,1038.64,43.361,32.562,372.804,388.414,0,9.635,0,31.95,0,26.743,0,107.599,0,130.536,109.036,155.031,35.0097,1,8,48.8689,91.452,0,110.947,92.6736,131.766,33.1505,1,8,44.031,486,1,0,-6.89702,-6.89702,1,1,1.45729,1.12868,2,2,71,48,1.65585,1.35764,-6.89702,-6.89702,1,1,1.44462,1.30545,2,2,70,56,1.64471,1.5078,-6.1624,-6.28695,0.875,0.9,0.246552,0.204418,-7.4654,-6.89702,-6.89702,-6.89702,-6.45916,-5.32461,-2.30075,-7.06127,-6.89702,-6.89702,-6.89702,-6.45916,-5.38803,-2.71633,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5.7714,5.60933,5.58663,0.063515,5.1051,5.26578,5.27918,5.38844,5.88811,6.14956,6.30089,5.37396,5.38791,5.48301,0.0646711,4.91186,5.13503,5.19072,5.3133,5.77159,6.00814,6.29356,12.2582,12.5064,11.8736,0.208773,7.82142,11.6054,11.7014,12.2099,12.4908,12.6686,12.9052,12.1834,12.2849,11.7245,0.229799,7.37395,11.5639,11.6433,12.1771,12.3796,12.5237,12.9052,3.97063,4.09019,4.27324,0.0949022,3.01208,3.92379,3.97063,4.16396,4.75969,5.00818,5.10281,3.95519,4.35805,4.23781,0.0876544,3.22871,3.76589,3.96953,4.13085,4.62577,4.96491,5.14426,9.32293,8.44335,8.77959,0.140414,6.98163,7.99872,8.46608,8.96342,9.32136,9.43623,9.87819,9.43497,8.78529,8.75427,0.182101,7.12904,8.10576,8.53784,8.96513,9.32293,9.43497,9.75033,-9999,-9999
201008040800,201008040830,12.29,0,10.585,12.29,0,755.258,569.404,0,486.073,569.404,0,276.317,0,291.134,276.317,0,287.618,0,298.601,287.618,0,6.24,0,5.108,6.24,0,70.018,69.927,70.018,0,0,0,0,0,2.219,2.989,2.219,0,185.926,0.345,56.566,425.255,1238.35,50.995,41.066,379.4,388.276,0,10.195,0,31.95,0,27.864,0,126.849,0,153.889,128.543,182.767,48.0786,1,11,62.6674,80.799,0,98.0227,81.8783,116.417,35.3094,1,11,43.615,486,1,0,-5.45329,-5.5659,1,1,1.41202,1.12674,2,2,88,63,1.45711,1.18275,-5.45329,-5.5659,1,1,1.39605,1.26957,2,2,87,72,1.44163,1.31953,-5.2635,-5.34485,0.9,0.925,0.110886,0.0645865,-6.34724,-5.5659,-5.5659,-5.5659,-4.8466,-4.8466,-3.972,-6.07199,-5.5659,-5.5659,-5.5659,-4.8466,-4.8466,-4.8466,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5.83993,5.67772,5.68843,0.0663785,5.17628,5.3202,5.37818,5.48203,5.94917,6.21817,6.46986,5.49945,5.51399,5.58702,0.0655624,5.05526,5.28843,5.31892,5.44029,5.84396,6.16758,6.35777,10.872,11.2436,11.0333,0.107931,10.1635,10.2248,10.2871,11.1101,11.5185,11.7841,12.0358,10.7966,10.9673,10.8104,0.143626,8.87649,10.1646,10.1836,10.9527,11.5125,11.7335,11.9237,4.36907,4.35025,4.54712,0.0942633,3.20016,4.24814,4.31778,4.46746,4.96262,5.27645,5.44232,4.34271,4.62353,4.53328,0.0854371,3.58035,4.15601,4.30249,4.40082,4.884,5.20842,5.44232,9.94257,9.17979,9.5584,0.159196,7.4961,8.84239,9.17372,9.59557,9.98684,10.3904,11.1723,10.0998,9.4944,9.4937,0.201356,7.85538,8.99477,9.1921,9.59675,10.0036,10.1423,10.9891,-9999,-9999
201008040830,201008040900,13.064,0,11.261,13.064,0,858.127,639.855,0,552.365,639.855,0,285.333,0,291.134,285.333,0,295.261,0,298.601,295.261,0,6.25,0,5.649,6.25,0,70.022,69.911,70.022,0,0,0,0,0,2.363,3.115,2.363,0,221.359,0.426,58.599,490.59,1379.67,56.435,47.502,387.097,387.827,0,10.64,0,31.965,0,21.413,0,171.278,0,207.789,173.566,246.781,51.3574,1,7,74.7208,141.659,0,171.856,143.551,204.105,53.2498,1,7,69.6454,486,1,0,-4.99658,-3.97911,1,1,1.41202,1.20544,2,2,86,45,1.64612,1.47275,-4.99658,-3.97911,1,1,1.39605,1.28361,2,2,85,50,1.63244,1.53738,-5.01221,-4.91358,0.65,0.575,0.1456,0.116706,-6.70424,-5.67133,-5.67133,-5.10037,-4.93518,-3.97911,-3.6537,-5.67133,-5.67133,-5.21082,-5.10037,-4.93518,-3.97911,-3.776,1,1,1,2,1,1,1,1,1,2,2,1,1,2,5.89436,5.73213,5.77101,0.0692276,5.29073,5.36572,5.42768,5.59094,5.99746,6.30123,6.60865,5.60148,5.61655,5.67142,0.0667648,5.1726,5.36096,5.38856,5.54136,5.90157,6.29785,6.48622,10.461,9.71124,10.6846,0.140498,9.01032,9.57268,9.71114,11.0665,11.2854,11.5096,11.7675,10.3851,10.6131,10.6296,0.151782,8.41683,9.55527,9.7097,11.01,11.2369,11.5096,11.8768,4.71732,4.57216,4.78134,0.0945051,3.35864,4.41757,4.56868,4.72645,5.13191,5.4951,5.71208,4.68099,4.85018,4.78707,0.0844107,3.84018,4.34159,4.54907,4.68099,5.10289,5.41283,5.73219,10.3056,9.62492,10.0384,0.174277,7.81234,9.32543,9.59905,9.9676,10.3731,10.9887,12.0104,10.4868,9.92119,9.945,0.215805,8.30676,9.46157,9.65747,9.96885,10.3569,10.7022,11.7683,-9999,-9999
201008040900,201008040930,13.499,0,11.936,13.499,0,950.844,604.189,0,612.101,604.189,0,295.812,0,291.134,295.812,0,317.131,0,298.601,317.131,0,6.31,0,6.19,6.31,0,70.014,69.895,70.014,0,0,0,0,0,2.84,3.242,2.84,0,222.683,0.552,59.38,467.566,1298.47,52.333,44.235,388.2,387.652,0,10.895,0,31.97,0,24.212,0,220.158,0,267.089,223.099,317.208,63.903,1,7,94.6064,178.97,0,217.121,181.361,257.864,43.9884,1,7,71.7712,486,1,0,-4.47515,-4.49052,1,1,1.39197,1.16854,2,2,76,57,1.52499,1.3206,-4.6749,-4.49052,1,1,1.38885,1.27142,2,2,78,65,1.52214,1.41245,-5.30119,-5.14237,0.65,0.575,0.219418,0.141919,-9.694,-5.72095,-5.63083,-4.95012,-4.49052,-4.47515,-4.32127,-5.72095,-5.72095,-5.63083,-4.95012,-4.49052,-4.49052,-4.32127,0,2,2,1,1,1,1,2,2,2,1,1,1,1,5.92169,5.75962,5.81517,0.0710348,5.35569,5.39234,5.46213,5.61846,6.02133,6.37272,6.68557,5.6562,5.67166,5.71656,0.0676496,5.22188,5.38439,5.4113,5.59538,5.93067,6.3457,6.56144,10.1621,10.2501,10.9575,0.174509,9.71737,9.89527,10.1621,10.5468,11.8671,12.0193,12.4065,9.88645,10.3466,10.9869,0.221898,9.70308,9.88645,10.122,10.4361,11.6628,12.0666,14.7788,4.91813,4.69765,4.91464,0.0952555,3.44643,4.53034,4.69549,4.88402,5.22737,5.61174,5.83075,4.87585,4.97985,4.9316,0.0845438,3.97316,4.42464,4.68959,4.83628,5.2283,5.52885,5.88704,10.1163,9.38855,9.7935,0.166991,7.6485,9.05865,9.3748,9.76942,10.1755,10.7051,11.5917,10.2553,9.70693,9.71167,0.208424,8.07518,9.2141,9.44887,9.77061,10.1678,10.4465,11.3789,-9999,-9999
201008040930,201008041000,14.07,0,12.611,14.07,0,1031.82,648.194,0,664.256,648.194,0,306.507,0,291.134,306.507,0,322.538,0,298.601,322.538,0,6.61,0,6.731,6.61,0,70.008,69.878,70.008,0,0,0,0,0,2.436,3.368,2.436,0,230.269,0.476,59.04,511.85,1387.48,55.841,48.039,394.812,387.254,0,11.281,0,31.97,0,42.871,0,230.898,0,280.118,233.982,332.683,37.3062,2,58,82.1276,247.585,0,300.362,250.892,356.726,46.3422,2,67,91.1181,486,1,0,-5.4218,-4.89637,1,1,1.41202,1.13063,2,2,88,61,1.46178,1.19218,-5.4218,-4.89637,1,1,1.39605,1.27142,2,2,87,70,1.44635,1.32646,-5.54292,-5.10302,0.7,0.65,0.303728,0.182699,-9.912,-5.65261,-5.65261,-5.19017,-4.97298,-4.89637,-2.537,-5.65261,-5.65261,-5.4218,-5.12674,-4.97298,-4.89637,-2.537,0,1,1,1,1,1,2,1,1,1,2,1,1,2,5.95899,5.79704,5.87399,0.0735456,5.41041,5.43597,5.49954,5.6686,6.06017,6.46764,6.78667,5.72909,5.745,5.7767,0.0689682,5.26049,5.41359,5.45878,5.65235,5.9703,6.38901,6.66013,10.9402,10.6934,10.977,0.197601,7.84585,10.5588,10.6771,11.0332,11.4688,11.5944,11.9673,10.8641,11.1668,11.2583,0.26525,7.79749,10.5588,10.6399,11.1509,11.5115,11.7869,15.2328,5.19219,4.86791,5.09453,0.0964681,3.565,4.6957,4.88096,5.09392,5.35335,5.76434,5.98686,5.14184,5.15432,5.12745,0.0850044,4.16016,4.65296,4.90331,5.06051,5.36705,5.68223,6.0626,10.3276,9.6492,10.0789,0.176743,7.83527,9.34247,9.62664,9.98549,10.4019,11.0685,12.0943,10.4742,9.95915,9.97856,0.217578,8.34361,9.50092,9.68872,9.98671,10.372,10.7681,11.8502,-9999,-9999
201008041000,201008041030,14.182,0,13.287,14.182,0,1099.68,739.584,0,707.936,739.584,0,312.959,0,291.134,312.959,0,312.152,0,298.601,312.152,0,7.13,0,7.273,7.13,0,70.001,69.862,70.001,0,0,0,0,0,2.753,3.494,2.753,0,239.756,0.461,56.087,601.378,1573.4,62.203,54.484,396.682,387.474,0,11.98,0,31.97,0,56.128,0,257.009,0,311.602,260.442,370.304,56.5236,1,8,99.1327,187.418,0,227.229,189.922,270.036,73.6695,1,9,94.6262,487,1,0,-5.41993,-5.40104,1,1,1.40224,1.12674,2,2,89,65,1.48428,1.22734,-5.58169,-5.40104,1,1,1.38885,1.27142,2,2,86,75,1.47164,1.36138,-5.72414,-5.73691,0.85,0.85,0.110629,0.0657335,-6.921,-6.39323,-6.23138,-5.58169,-5.45967,-5.41993,-5.24665,-6.39323,-6.39323,-6.05843,-5.58169,-5.45967,-5.41993,-5.30201,0,1,2,1,1,1,2,1,1,2,1,1,1,2,5.96108,5.79946,5.88201,0.0741336,5.41157,5.43775,5.50639,5.67728,6.06218,6.477,6.80506,5.73921,5.75538,5.78488,0.0693184,5.26842,5.41487,5.46481,5.65448,5.97286,6.39531,6.67852,11.1018,11.2005,11.6189,0.10574,10.8389,11.0075,11.1018,11.278,12.3543,12.4485,12.7509,10.8641,11.3371,11.498,0.123,10.8328,10.9928,11.0798,11.2362,12.1005,12.4381,12.8699,5.24188,4.89789,5.12748,0.0972633,3.58324,4.72204,4.91035,5.12793,5.38831,5.79917,6.01987,5.18996,5.18828,5.16257,0.0857392,4.17748,4.68622,4.92934,5.10689,5.39157,5.71258,6.09943,10.7136,10.1375,10.6132,0.197206,8.18627,9.8725,10.0982,10.3845,10.815,11.7389,13.0415,10.8946,10.4211,10.4775,0.236731,8.84872,10.0046,10.1618,10.4265,10.7897,11.3403,12.7536,-9999,-9999
201008041030,201008041100,13.729,0,13.962,13.729,0,1153.25,186.645,0,742.394,186.645,0,323.535,0,291.134,323.535,0,352.82,0,298.601,352.82,0,6.76,0,7.814,6.76,0,70.005,69.846,70.005,0,0,0,0,0,3.508,3.62,3.508,0,220.424,0.563,57.123,119.9,438.42,17.941,11.303,378.977,388.485,0,12.65,0,31.96,0,47.608,0,43.882,0,53.1744,44.4682,63.2261,22.3882,2,82,26.3549,54.396,0,65.9148,55.1226,78.3749,33.1128,2,23,37.3304,487,1,0,-1.47707,-1.2972,1,1,1.59102,1.56886,2,2,23,10,1.86003,1.81404,-1.18737,-1.46602,1,1,1.76397,1.66412,2,2,17,14,2.00996,1.89703,-1.00666,-0.872912,0.75,0.725,0.180928,0.171117,-2.317,-1.74304,-1.63746,-1.46602,-0.25425,0.184,0.184,-1.82984,-1.63746,-1.47807,-1.2972,0.009,0.184,0.184,0,1,1,1,2,2,2,1,1,1,1,1,2,2,5.92022,5.7592,5.82784,0.0722649,5.37888,5.39412,5.47586,5.62681,6.01802,6.3981,6.72191,5.67251,5.68869,5.72946,0.0683751,5.23877,5.38208,5.41133,5.61118,5.9302,6.35638,6.59833,6.67305,7.22522,6.70075,0.161415,2.97316,6.38442,6.567,7.04136,7.11043,7.25362,7.52024,6.88752,6.87606,6.76626,0.158515,3.48954,6.25894,6.61463,7.05576,7.24113,7.27885,7.63878,5.0109,4.75204,4.97705,0.0973342,3.47767,4.57433,4.74713,4.94769,5.27687,5.68793,5.90049,4.96534,5.04596,4.99698,0.0865683,3.98441,4.47585,4.74958,4.90648,5.29006,5.59086,5.96473,5.93689,4.8372,5.10601,0.10079,3.70738,4.35636,4.82958,5.15544,5.56028,5.84585,6.02066,5.71503,5.25583,5.16074,0.122466,3.86824,4.34077,4.90508,5.19176,5.58339,5.93689,6.04499,-9999,-9999
201008041100,201008041130,12.525,0,14.638,12.525,0,1191.62,62.576,0,679.98,62.576,0,333.689,0,292.114,333.689,0,349.633,0,299.747,349.633,0,5.11,0,8.355,5.11,0,70.001,69.83,70.001,0,0,0,0,0,4.416,3.746,4.416,0,224.742,0.735,64.945,22.246,172.952,7.189,2.754,371.265,390.129,0,12.825,0,31.985,0,26.722,0,60.057,0,72.7746,60.8592,86.5314,25.1244,2,69,31.5182,-22.786,0,-27.6111,-32.8305,-23.0904,37.4776,2,117,38.1668,487,1,0,3.02448,3.19175,1,1,1.1145,0.96264,2,2,85,48,1.72024,1.0316,3.7528,3.10099,1,1,1.05111,0.994312,2,2,83,53,1.67987,1.06121,2.6559,2.98072,0.75,0.725,0.168088,0.126432,0.997,0.997,0.997,3.10099,3.265,3.61778,3.78517,0.997,2.8761,3.02448,3.19175,3.41433,3.61778,3.78517,0,0,0,1,2,1,2,0,1,1,1,2,1,2,5.82081,5.66077,5.68982,0.067706,5.19698,5.30471,5.36419,5.49108,5.92784,6.22193,6.50267,5.5026,5.51845,5.58836,0.0663406,5.06353,5.29915,5.30274,5.443,5.82596,6.17974,6.38591,1.78428,2.55978,2.7091,0.112583,1.7687,2.27637,2.29155,2.5669,2.77603,3.15935,4.32583,2.30372,1.76565,2.93124,0.142958,1.71324,2.27637,2.29694,2.5677,3.91413,4.30215,4.32934,4.43943,4.38141,4.59472,0.098059,3.21477,4.30136,4.3637,4.49827,5.01145,5.35678,5.54766,4.40868,4.67671,4.57993,0.0894601,3.53621,4.16086,4.32494,4.44235,4.95215,5.27101,5.54766,2.72315,2.0256,2.19724,0.0594585,1.45587,1.75642,1.93657,2.16867,2.49058,2.66486,2.81624,2.52754,2.27452,2.23706,0.0659945,1.46982,1.80214,2.00088,2.25574,2.50166,2.72315,2.83465,-9999,-9999
